 (  0.12352941176470589      -0.48450024192880004        0.0000000000000000      )
 (  0.12745098039215685      -0.48348345121325303        0.0000000000000000      )
 (  0.13137254901960782      -0.48243264127139113        0.0000000000000000      )
 (  0.13529411764705879      -0.48134758930538313        0.0000000000000000      )
 (  0.13921568627450975      -0.48022806321071787        0.0000000000000000      )
 (  0.14313725490196072      -0.47907382130432791        0.0000000000000000      )
 (  0.14705882352941180      -0.47788461203740945        0.0000000000000000      )
 (  0.15098039215686276      -0.47666017369207586        0.0000000000000000      )
 (  0.15490196078431373      -0.47540023406091730        0.0000000000000000      )
 (  0.15882352941176470      -0.47410451010846788        0.0000000000000000      )
 (  0.16274509803921566      -0.47277270761350648        0.0000000000000000      )
 (  0.16666666666666663      -0.47140452079103168        0.0000000000000000      )
 (  0.17058823529411760      -0.46999963189266303        0.0000000000000000      )
 (  0.17450980392156867      -0.46855771078412067        0.0000000000000000      )
 (  0.17843137254901964      -0.46707841449832910        0.0000000000000000      )
 (  0.18235294117647061      -0.46556138676257358        0.0000000000000000      )
 (  0.18627450980392157      -0.46400625749800911        0.0000000000000000      )
 (  0.19019607843137254      -0.46241264228968393        0.0000000000000000      )
 (  0.19411764705882351      -0.46078014182508564        0.0000000000000000      )
 (  0.19803921568627447      -0.45910834129905032        0.0000000000000000      )
 (  0.20196078431372544      -0.45739680978269281        0.0000000000000000      )
 (  0.20588235294117641      -0.45564509955381377        0.0000000000000000      )
 (  0.20980392156862748      -0.45385274538601750        0.0000000000000000      )
 (  0.21372549019607845      -0.45201926379353125        0.0000000000000000      )
 (  0.21764705882352942      -0.45014415222844684        0.0000000000000000      )
 (  0.22156862745098038      -0.44822688822680939        0.0000000000000000      )
 (  0.22549019607843135      -0.44626692849964872        0.0000000000000000      )
 (  0.22941176470588232      -0.44426370796468723        0.0000000000000000      )
 (  0.23333333333333328      -0.44221663871405337        0.0000000000000000      )
 (  0.23725490196078436      -0.44012510891288470        0.0000000000000000      )
 (  0.24117647058823533      -0.43798848162320669        0.0000000000000000      )
 (  0.24509803921568629      -0.43580609354691896        0.0000000000000000      )
 (  0.24901960784313726      -0.43357725368110600        0.0000000000000000      )
 (  0.25294117647058822      -0.43130124187819668        0.0000000000000000      )
 (  0.25686274509803919      -0.42897730730272871        0.0000000000000000      )
 (  0.26078431372549016      -0.42660466677560516        0.0000000000000000      )
 (  0.26470588235294112      -0.42418250299576349        0.0000000000000000      )
 (  0.26862745098039209      -0.42170996262808047        0.0000000000000000      )
 (  0.27254901960784317      -0.41918615424510802        0.0000000000000000      )
 (  0.27647058823529413      -0.41661014610884167        0.0000000000000000      )
 (  0.28039215686274510      -0.41398096377714971        0.0000000000000000      )
 (  0.28431372549019607      -0.41129758751770651        0.0000000000000000      )
 (  0.28823529411764703      -0.40855894951024330        0.0000000000000000      )
 (  0.29215686274509800      -0.40576393081561840        0.0000000000000000      )
 (  0.29607843137254897      -0.40291135808757095        0.0000000000000000      )
 (  0.30000000000000004      -0.39999999999999997        0.0000000000000000      )
 (  0.30392156862745101      -0.39702856335914871        0.0000000000000000      )
 (  0.30784313725490198      -0.39399568886608338        0.0000000000000000      )
 (  0.31176470588235294      -0.39089994649026233        0.0000000000000000      )
 (  0.31568627450980391      -0.38773983040967136        0.0000000000000000      )
 (  0.31960784313725488      -0.38451375346683225        0.0000000000000000      )
 (  0.32352941176470584      -0.38122004108281532        0.0000000000000000      )
 (  0.32745098039215681      -0.37785692456300884        0.0000000000000000      )
 (  0.33137254901960778      -0.37442253371858863        0.0000000000000000      )
 (  0.33529411764705885      -0.37091488871610462        0.0000000000000000      )
 (  0.33921568627450982      -0.36733189105400760        0.0000000000000000      )
 (  0.34313725490196079      -0.36367131354885113        0.0000000000000000      )
 (  0.34705882352941175      -0.35993078919478483        0.0000000000000000      )
 (  0.35098039215686272      -0.35610779873714482        0.0000000000000000      )
 (  0.35490196078431369      -0.35219965677361109        0.0000000000000000      )
 (  0.35882352941176465      -0.34820349616349988        0.0000000000000000      )
 (  0.36274509803921573      -0.34411625048596556        0.0000000000000000      )
 (  0.36666666666666670      -0.33993463423951892        0.0000000000000000      )
 (  0.37058823529411766      -0.33565512041616719        0.0000000000000000      )
 (  0.37450980392156863      -0.33127391501086867        0.0000000000000000      )
 (  0.37843137254901960      -0.32678692793724956        0.0000000000000000      )
 (  0.38235294117647056      -0.32218973970892123        0.0000000000000000      )
 (  0.38627450980392153      -0.31747756310602504        0.0000000000000000      )
 (  0.39019607843137250      -0.31264519887050596        0.0000000000000000      )
 (  0.39411764705882346      -0.30768698424992996        0.0000000000000000      )
 (  0.39803921568627454      -0.30259673292330075        0.0000000000000000      )
 (  0.40196078431372551      -0.29736766447260982        0.0000000000000000      )
 (  0.40588235294117647      -0.29199232108213780        0.0000000000000000      )
 (  0.40980392156862744      -0.28646246851372043        0.0000000000000000      )
 (  0.41372549019607840      -0.28076897756343139        0.0000000000000000      )
 (  0.41764705882352937      -0.27490168107171592        0.0000000000000000      )
 (  0.42156862745098034      -0.26884920001572732        0.0000000000000000      )
 (  0.42549019607843142      -0.26259873008287377        0.0000000000000000      )
 (  0.42941176470588238      -0.25613577714208519        0.0000000000000000      )
 (  0.43333333333333335      -0.24944382578492941        0.0000000000000000      )
 (  0.43725490196078431      -0.24250391896063223        0.0000000000000000      )
 (  0.44117647058823528      -0.23529411764705885        0.0000000000000000      )
 (  0.44509803921568625      -0.22778879578757033        0.0000000000000000      )
 (  0.44901960784313721      -0.21995770450792415        0.0000000000000000      )
 (  0.45294117647058818      -0.21176470588235308        0.0000000000000000      )
 (  0.45686274509803915      -0.20316602112923338        0.0000000000000000      )
 (  0.46078431372549022      -0.19410774385513066        0.0000000000000000      )
 (  0.46470588235294119      -0.18452220166303671        0.0000000000000000      )
 (  0.46862745098039216      -0.17432243741876760        0.0000000000000000      )
 (  0.47254901960784312      -0.16339346396862478        0.0000000000000000      )
 (  0.47647058823529409      -0.15157763207911917        0.0000000000000000      )
 (  0.48039215686274506      -0.13864838846795069        0.0000000000000000      )
 (  0.48431372549019602      -0.12425866288435208        0.0000000000000000      )
 (  0.48823529411764710      -0.10782531046954900        0.0000000000000000      )
 (  0.49215686274509807       -8.8213504934917433E-002   0.0000000000000000      )
 (  0.49607843137254903       -6.2499519413761570E-002   0.0000000000000000      )
 (  0.50000000000000000       -0.0000000000000000        0.0000000000000000      )
